,date,hors,ws,wd,horsObs,wp1
4573,20090817,14,2.56,54.34,12,0.276
4574,20090817,15,2.61,51.19,12,0.386
4575,20090817,16,2.59,46.45,12,0.366
4576,20090817,17,2.61,40.9,12,0.371
4577,20090817,18,2.86,36.6,12,0.336
4578,20090817,19,3.45,35.47,12,0.431
4579,20090817,20,4.22,37.16,12,0.371
4580,20090817,21,5.0,40.82,12,0.391
4581,20090817,22,5.66,45.95,12,0.361
4582,20090817,23,6.22,51.21,12,0.316
4583,20090817,24,6.66,55.42,12,0.35600000000000004
4584,20090817,25,6.97,57.98,12,0.261
4585,20090817,26,7.2,59.59,12,0.29100000000000004
4586,20090817,27,7.43,60.97,12,0.281
4587,20090817,28,7.68,62.67,12,0.211
4588,20090817,29,7.81,65.03,12,0.28600000000000003
4589,20090817,30,7.58,68.62,12,0.21600000000000005
4590,20090817,31,6.9,74.21,12,0.416
4591,20090817,32,5.98,81.04,12,0.622
4592,20090817,33,5.0,86.52,12,0.602
4593,20090817,34,4.03,86.49,12,0.541
4594,20090817,35,3.24,80.98,12,0.376
4596,20090817,37,2.74,78.44,12,0.211
4597,20090817,38,2.86,87.63,12,0.261
4598,20090817,39,2.95,98.11,12,0.316
4599,20090817,40,2.79,108.92,12,0.16
4600,20090817,41,2.55,120.01,12,0.085
4601,20090817,42,2.44,127.51,12,0.06
4602,20090817,43,2.51,126.36,12,0.06
4603,20090817,44,2.64,118.58,12,0.035
4604,20090817,45,2.69,106.93,12,0.01
4605,20090817,46,2.62,91.7,12,0.0
4610,20090818,3,3.18,45.09,0,0.386
4611,20090818,4,3.22,46.94,0,0.366
4612,20090818,5,3.33,48.85,0,0.371
4613,20090818,6,3.5,49.7,0,0.336
4614,20090818,7,3.7,49.02,0,0.431
4615,20090818,8,3.95,48.0,0,0.371
4616,20090818,9,4.25,47.92,0,0.391
4617,20090818,10,4.59,49.45,0,0.361
4618,20090818,11,4.9,52.01,0,0.316
4619,20090818,12,5.09,55.11,0,0.35600000000000004
4620,20090818,13,5.12,58.59,0,0.261
4621,20090818,14,5.1,62.25,0,0.29100000000000004
4622,20090818,15,5.2,65.51,0,0.281
4623,20090818,16,5.52,67.88,0,0.211
4624,20090818,17,5.94,70.42,0,0.28600000000000003
4625,20090818,18,6.33,74.55,0,0.21600000000000005
4626,20090818,19,6.59,80.8,0,0.416
4627,20090818,20,6.61,86.92,0,0.622
4628,20090818,21,6.14,90.5,0,0.602
4629,20090818,22,5.02,89.23,0,0.541
4630,20090818,23,3.72,82.65,0,0.376
4632,20090818,25,2.69,72.58,0,0.211
4633,20090818,26,2.88,80.38,0,0.261
4634,20090818,27,3.03,90.83,0,0.316
4635,20090818,28,2.86,103.14,0,0.16
4636,20090818,29,2.61,117.17,0,0.085
4637,20090818,30,2.53,127.0,0,0.06
4638,20090818,31,2.62,125.44,0,0.06
4639,20090818,32,2.8,116.02,0,0.035
4640,20090818,33,2.99,104.0,0,0.01
4641,20090818,34,3.08,91.76,0,0.0
4642,20090818,35,3.13,81.02,0,0.0
4643,20090818,36,3.17,74.68,0,0.0
4644,20090818,37,3.19,74.87,0,0.03
4645,20090818,38,3.19,79.2,0,0.03
4646,20090818,39,3.23,84.16,0,0.035
4647,20090818,40,3.29,86.99,0,0.08
4648,20090818,41,3.33,88.15,0,0.07
4649,20090818,42,3.33,88.82,0,0.04
4650,20090818,43,3.26,90.09,0,0.015
4651,20090818,44,3.08,92.84,0,0.0
4652,20090818,45,2.79,98.44,0,0.0
4653,20090818,46,2.41,108.96,0,0.0
4658,20090818,3,6.94,66.96,12,0.386
4659,20090818,4,7.02,67.48,12,0.366
4660,20090818,5,7.05,69.0,12,0.371
4661,20090818,6,7.09,72.97,12,0.336
4662,20090818,7,7.2,79.83,12,0.431
4663,20090818,8,7.2,86.77,12,0.371
4664,20090818,9,6.66,91.21,12,0.391
4665,20090818,10,5.3,91.12,12,0.361
4666,20090818,11,3.66,85.2,12,0.316
4667,20090818,12,2.57,72.8,12,0.35600000000000004
4668,20090818,13,2.43,66.35,12,0.211
4669,20090818,14,2.71,71.16,12,0.261
4670,20090818,15,2.87,81.34,12,0.316
4671,20090818,16,2.59,97.26,12,0.16
4672,20090818,17,2.34,118.95,12,0.085
4673,20090818,18,2.37,134.18,12,0.06
4674,20090818,19,2.48,131.65,12,0.06
4675,20090818,20,2.65,117.92,12,0.035
4676,20090818,21,2.94,102.44,12,0.01
4677,20090818,22,3.21,90.37,12,0.0
4678,20090818,23,3.42,82.41,12,0.0
4679,20090818,24,3.55,79.47,12,0.0
4680,20090818,25,3.62,82.09,12,0.03
4681,20090818,26,3.64,87.47,12,0.03
4682,20090818,27,3.59,92.23,12,0.035
4683,20090818,28,3.43,93.91,12,0.08
4684,20090818,29,3.22,92.86,12,0.07
4685,20090818,30,3.09,90.25,12,0.04
4686,20090818,31,3.12,87.73,12,0.015
4687,20090818,32,3.16,86.44,12,0.0
4688,20090818,33,3.05,87.04,12,0.0
4689,20090818,34,2.68,90.51,12,0.0
4690,20090818,35,2.17,98.42,12,0.0
4696,20090818,41,1.83,248.3,12,0.29100000000000004
4697,20090818,42,2.38,268.68,12,0.341
4698,20090818,43,2.67,283.44,12,0.361
4699,20090818,44,2.82,297.4,12,0.281
4700,20090818,45,3.05,309.27,12,0.321
4701,20090818,46,3.44,316.29,12,0.321
4706,20090819,3,2.77,93.97,0,0.316
4707,20090819,4,2.26,111.64,0,0.16
4708,20090819,5,2.11,132.36,0,0.085
4709,20090819,6,2.27,144.21,0,0.06
4710,20090819,7,2.49,142.83,0,0.06
4711,20090819,8,2.62,133.63,0,0.035
4712,20090819,9,2.58,119.97,0,0.01
4713,20090819,10,2.38,101.42,0,0.0
4714,20090819,11,2.34,81.34,0,0.0
4715,20090819,12,2.51,70.8,0,0.0
4716,20090819,13,2.74,74.84,0,0.03
4717,20090819,14,3.0,84.76,0,0.03
4718,20090819,15,3.2,92.21,0,0.035
4719,20090819,16,3.15,93.67,0,0.08
4720,20090819,17,2.88,91.76,0,0.07
4721,20090819,18,2.54,90.3,0,0.04
4722,20090819,19,2.23,93.5,0,0.015
4723,20090819,20,1.95,100.33,0,0.0
4731,20090819,28,1.87,292.43,0,0.095
4732,20090819,29,2.52,318.32,0,0.29100000000000004
4748,20090819,45,7.77,27.72,0,0.516
4749,20090819,46,7.34,29.11,0,0.551
4754,20090819,3,4.06,101.49,12,0.316
4755,20090819,4,3.89,104.56,12,0.16
4756,20090819,5,3.42,106.64,12,0.085
4757,20090819,6,2.74,107.43,12,0.06
4758,20090819,7,1.96,105.64,12,0.06
4791,20090819,40,6.15,28.19,12,0.431
4792,20090819,41,5.82,34.74,12,0.371
4793,20090819,42,5.45,40.63,12,0.396
4794,20090819,43,5.02,44.13,12,0.261
4795,20090819,44,4.59,45.0,12,0.241
4796,20090819,45,4.27,43.35,12,0.226
4797,20090819,46,4.17,39.85,12,0.251
4812,20090820,13,5.71,29.69,0,0.226
4813,20090820,14,6.48,36.11,0,0.281
4814,20090820,15,6.83,38.54,0,0.381
4815,20090820,16,6.61,37.02,0,0.426
4816,20090820,17,6.19,32.57,0,0.426
4817,20090820,18,6.05,27.31,0,0.546
4826,20090820,27,6.08,26.19,0,0.321
4827,20090820,28,6.0,34.87,0,0.431
4828,20090820,29,5.88,44.89,0,0.371
4829,20090820,30,5.53,52.9,0,0.396
4830,20090820,31,4.7,56.75,0,0.261
4831,20090820,32,3.63,55.83,0,0.241
4832,20090820,33,2.84,47.97,0,0.226
4833,20090820,34,2.76,35.2,0,0.251
4839,20090820,40,6.14,28.23,0,0.647
4840,20090820,41,6.1,36.24,0,0.591
4841,20090820,42,6.27,45.31,0,0.762
4842,20090820,43,6.72,53.08,0,0.662
4843,20090820,44,7.12,58.49,0,0.732
4844,20090820,45,6.99,62.01,0,0.6920000000000001
4845,20090820,46,6.06,64.5,0,0.617
4850,20090820,3,6.6,33.37,12,0.06
4851,20090820,4,6.6,27.4,12,0.095
4863,20090820,16,5.74,31.3,12,0.431
4864,20090820,17,5.71,37.85,12,0.371
4865,20090820,18,5.53,43.03,12,0.396
4866,20090820,19,5.0,45.39,12,0.261
4867,20090820,20,4.35,45.0,12,0.241
4868,20090820,21,3.9,42.08,12,0.226
4869,20090820,22,3.95,37.98,12,0.251
4870,20090820,23,4.38,34.21,12,0.261
4871,20090820,24,4.99,31.19,12,0.251
4872,20090820,25,5.62,28.81,12,0.226
4873,20090820,26,6.18,27.43,12,0.301
4874,20090820,27,6.65,27.44,12,0.526
4875,20090820,28,6.97,29.04,12,0.647
4876,20090820,29,7.14,31.76,12,0.591
4877,20090820,30,7.13,35.18,12,0.762
4878,20090820,31,6.91,39.02,12,0.662
4879,20090820,32,6.44,43.04,12,0.732
4880,20090820,33,5.62,47.16,12,0.6920000000000001
4881,20090820,34,4.45,51.71,12,0.617
4882,20090820,35,3.25,57.82,12,0.466
4884,20090820,37,2.19,70.49,12,0.246
4885,20090820,38,2.33,71.05,12,0.221
4886,20090820,39,2.53,71.2,12,0.256
4887,20090820,40,2.56,74.02,12,0.13
4888,20090820,41,2.44,79.55,12,0.085
4889,20090820,42,2.27,87.34,12,0.095
4890,20090820,43,2.13,96.51,12,0.075
4891,20090820,44,2.08,105.81,12,0.065
4892,20090820,45,2.17,113.02,12,0.035
4893,20090820,46,2.38,116.54,12,0.02
4898,20090821,3,4.3,35.52,0,0.321
4899,20090821,4,4.54,35.22,0,0.431
4900,20090821,5,4.82,36.62,0,0.371
4901,20090821,6,4.94,38.89,0,0.396
4902,20090821,7,4.79,41.59,0,0.261
4903,20090821,8,4.46,43.75,0,0.241
4904,20090821,9,4.16,43.6,0,0.226
4905,20090821,10,4.03,39.47,0,0.251
4906,20090821,11,4.21,33.36,0,0.261
4907,20090821,12,4.74,28.77,0,0.251
4908,20090821,13,5.59,27.42,0,0.226
4909,20090821,14,6.57,28.07,0,0.301
4910,20090821,15,7.46,29.48,0,0.526
4916,20090821,21,7.16,44.53,0,0.6920000000000001
4917,20090821,22,5.97,47.07,0,0.617
4918,20090821,23,4.68,49.53,0,0.466
4920,20090821,25,3.19,53.99,0,0.246
4921,20090821,26,3.11,54.8,0,0.221
4922,20090821,27,3.16,55.07,0,0.256
4923,20090821,28,3.14,55.68,0,0.13
4924,20090821,29,2.99,57.36,0,0.085
4925,20090821,30,2.75,61.11,0,0.095
4926,20090821,31,2.46,68.12,0,0.075
4927,20090821,32,2.27,77.42,0,0.065
4928,20090821,33,2.29,84.85,0,0.035
4929,20090821,34,2.54,86.51,0,0.02
4930,20090821,35,2.93,84.53,0,0.0
4931,20090821,36,3.37,81.87,0,0.0
4932,20090821,37,3.76,79.94,0,0.0
4933,20090821,38,4.04,78.82,0,0.0
4934,20090821,39,4.17,78.43,0,0.0
4935,20090821,40,4.1,78.85,0,0.0
4936,20090821,41,3.85,80.44,0,0.0
4937,20090821,42,3.47,83.9,0,0.0
4938,20090821,43,3.02,90.51,0,0.0
4939,20090821,44,2.58,101.95,0,0.03
4940,20090821,45,2.3,119.51,0,0.12
4941,20090821,46,2.33,140.1,0,0.135
4946,20090821,3,7.6,32.9,12,0.321
4952,20090821,9,7.59,53.33,12,0.226
4953,20090821,10,6.32,55.0,12,0.251
4954,20090821,11,4.76,54.81,12,0.261
4955,20090821,12,3.47,52.84,12,0.251
4956,20090821,13,2.88,50.57,12,0.246
4957,20090821,14,2.8,50.21,12,0.221
4958,20090821,15,2.89,52.58,12,0.256
4959,20090821,16,2.9,57.56,12,0.13
4960,20090821,17,2.79,63.86,12,0.085
4961,20090821,18,2.59,69.85,12,0.095
4962,20090821,19,2.3,74.38,12,0.075
4963,20090821,20,2.06,79.27,12,0.065
4964,20090821,21,2.07,86.37,12,0.035
4965,20090821,22,2.49,93.73,12,0.02
4966,20090821,23,3.09,97.63,12,0.0
4967,20090821,24,3.55,98.07,12,0.0
4968,20090821,25,3.65,95.6,12,0.0
4969,20090821,26,3.49,91.49,12,0.0
4970,20090821,27,3.22,87.37,12,0.0
4971,20090821,28,2.93,85.48,12,0.0
4972,20090821,29,2.65,87.34,12,0.0
4973,20090821,30,2.41,94.56,12,0.0
4974,20090821,31,2.28,107.92,12,0.0
4975,20090821,32,2.28,124.5,12,0.03
4976,20090821,33,2.31,141.71,12,0.12
4977,20090821,34,2.31,159.68,12,0.135
4978,20090821,35,2.36,176.11,12,0.065
4980,20090821,37,2.36,188.03,12,0.055
4981,20090821,38,2.26,184.35,12,0.08
4982,20090821,39,2.22,180.45,12,0.08
4983,20090821,40,2.28,180.76,12,0.125
4984,20090821,41,2.36,183.14,12,0.13
4985,20090821,42,2.35,184.23,12,0.125
4986,20090821,43,2.19,181.83,12,0.105
4987,20090821,44,2.1,177.93,12,0.12
4988,20090821,45,2.33,177.26,12,0.095
4989,20090821,46,3.02,181.27,12,0.08
4994,20090822,3,2.95,47.16,0,0.256
4995,20090822,4,2.79,51.82,0,0.13
4996,20090822,5,2.69,56.83,0,0.085
4997,20090822,6,2.58,60.17,0,0.095
4998,20090822,7,2.37,60.86,0,0.075
4999,20090822,8,2.12,61.82,0,0.065
5000,20090822,9,1.92,68.31,0,0.035
5001,20090822,10,1.91,83.58,0,0.02
5002,20090822,11,2.16,98.28,0,0.0
5003,20090822,12,2.44,105.33,0,0.0
5004,20090822,13,2.51,104.58,0,0.0
5005,20090822,14,2.42,99.31,0,0.0
5006,20090822,15,2.3,92.89,0,0.0
5007,20090822,16,2.19,89.36,0,0.0
5008,20090822,17,2.11,92.01,0,0.0
5009,20090822,18,2.13,103.48,0,0.0
5010,20090822,19,2.41,121.45,0,0.0
5011,20090822,20,2.88,136.54,0,0.03
5012,20090822,21,3.18,146.88,0,0.12
5013,20090822,22,3.03,155.19,0,0.135
5014,20090822,23,2.6,163.93,0,0.065
5016,20090822,25,1.97,177.07,0,0.055
5017,20090822,26,1.89,175.55,0,0.08
5018,20090822,27,1.89,169.73,0,0.08
5019,20090822,28,1.93,162.33,0,0.125
5020,20090822,29,1.99,156.31,0,0.13
5021,20090822,30,2.04,154.13,0,0.125
5022,20090822,31,2.04,157.26,0,0.105
5023,20090822,32,2.12,164.2,0,0.12
5024,20090822,33,2.42,171.26,0,0.095
5025,20090822,34,2.97,175.3,0,0.08
5026,20090822,35,3.59,177.13,0,0.08
5027,20090822,36,4.02,178.23,0,0.075
5028,20090822,37,4.1,179.33,0,0.075
5029,20090822,38,3.92,179.73,0,0.04
5030,20090822,39,3.62,177.98,0,0.035
5031,20090822,40,3.37,172.67,0,0.05
5032,20090822,41,3.27,165.11,0,0.085
5033,20090822,42,3.35,158.44,0,0.125
5034,20090822,43,3.57,155.2,0,0.12
5035,20090822,44,3.72,154.96,0,0.075
5036,20090822,45,3.59,156.84,0,0.085
5037,20090822,46,3.09,160.84,0,0.05
5042,20090822,3,1.69,150.51,12,0.256
5044,20090822,5,1.68,184.73,12,0.085
5045,20090822,6,2.08,193.15,12,0.095
5046,20090822,7,2.7,192.66,12,0.075
5047,20090822,8,3.32,188.93,12,0.065
5048,20090822,9,3.71,184.58,12,0.035
5049,20090822,10,3.69,179.84,12,0.02
5050,20090822,11,3.45,174.58,12,0.0
5051,20090822,12,3.23,169.86,12,0.0
5052,20090822,13,3.17,167.72,12,0.055
5053,20090822,14,3.16,167.92,12,0.08
5054,20090822,15,3.04,169.24,12,0.08
5055,20090822,16,2.71,170.8,12,0.125
5056,20090822,17,2.38,172.2,12,0.13
5057,20090822,18,2.32,172.45,12,0.125
5058,20090822,19,2.7,171.13,12,0.105
5059,20090822,20,3.36,170.04,12,0.12
5060,20090822,21,4.03,170.12,12,0.095
5061,20090822,22,4.5,171.48,12,0.08
5062,20090822,23,4.78,173.68,12,0.08
5063,20090822,24,4.93,176.34,12,0.075
5064,20090822,25,4.98,178.96,12,0.075
5065,20090822,26,4.97,180.43,12,0.04
5066,20090822,27,4.91,179.37,12,0.035
5067,20090822,28,4.82,174.86,12,0.05
5068,20090822,29,4.83,168.76,12,0.085
5069,20090822,30,4.96,163.96,12,0.125
5070,20090822,31,5.16,162.42,12,0.12
5071,20090822,32,5.21,162.9,12,0.075
5072,20090822,33,4.9,163.72,12,0.085
5073,20090822,34,4.1,163.54,12,0.05
5074,20090822,35,3.11,161.4,12,0.025
5076,20090822,37,2.07,147.02,12,0.045
5077,20090822,38,2.18,139.18,12,0.03
5078,20090822,39,2.37,132.65,12,0.025
5079,20090822,40,2.44,125.39,12,0.07
5080,20090822,41,2.44,117.85,12,0.115
5081,20090822,42,2.41,111.89,12,0.115
5082,20090822,43,2.38,109.32,12,0.105
5083,20090822,44,2.4,109.48,12,0.06
5084,20090822,45,2.56,110.82,12,0.05
5085,20090822,46,2.88,111.94,12,0.055
5090,20090823,3,3.67,158.04,0,0.08
5091,20090823,4,3.25,165.51,0,0.125
5092,20090823,5,2.9,176.76,0,0.13
5093,20090823,6,2.87,185.57,0,0.125
5094,20090823,7,3.21,185.61,0,0.105
5095,20090823,8,3.74,181.51,0,0.12
5096,20090823,9,4.3,178.46,0,0.095
5097,20090823,10,4.69,178.37,0,0.08
5098,20090823,11,4.88,180.31,0,0.08
5099,20090823,12,4.9,183.36,0,0.075
5100,20090823,13,4.78,186.82,0,0.075
5101,20090823,14,4.58,189.44,0,0.04
5102,20090823,15,4.33,189.47,0,0.035
5103,20090823,16,4.11,185.32,0,0.05
5104,20090823,17,4.02,178.55,0,0.085
5105,20090823,18,4.13,172.48,0,0.125
5106,20090823,19,4.37,169.7,0,0.12
5107,20090823,20,4.53,169.2,0,0.075
5108,20090823,21,4.35,169.36,0,0.085
5109,20090823,22,3.7,168.91,0,0.05
5110,20090823,23,2.83,166.89,0,0.025
5112,20090823,25,1.87,153.07,0,0.045
5113,20090823,26,1.95,144.64,0,0.03
5114,20090823,27,2.14,137.42,0,0.025
5115,20090823,28,2.28,130.05,0,0.07
5116,20090823,29,2.36,123.22,0,0.115
5117,20090823,30,2.4,118.43,0,0.115
5118,20090823,31,2.4,116.78,0,0.105
5119,20090823,32,2.4,117.36,0,0.06
5120,20090823,33,2.49,118.77,0,0.05
5121,20090823,34,2.71,119.72,0,0.055
5122,20090823,35,2.89,120.17,0,0.045
5123,20090823,36,2.8,120.49,0,0.005
5124,20090823,37,2.33,120.88,0,0.0
5125,20090823,38,1.74,120.77,0,0.0
5128,20090823,41,1.91,110.67,0,0.02
5129,20090823,42,2.43,111.16,0,0.0
5130,20090823,43,2.84,113.82,0,0.0
5131,20090823,44,3.04,118.16,0,0.0
5132,20090823,45,3.01,124.59,0,0.01
5133,20090823,46,2.76,134.01,0,0.0
5138,20090823,3,4.2,184.89,12,0.08
5139,20090823,4,4.36,177.9,12,0.125
5140,20090823,5,4.64,171.46,12,0.13
5141,20090823,6,4.93,167.62,12,0.125
5142,20090823,7,5.11,167.05,12,0.105
5143,20090823,8,5.04,168.27,12,0.12
5144,20090823,9,4.63,169.73,12,0.095
5145,20090823,10,3.82,170.02,12,0.08
5146,20090823,11,2.89,167.77,12,0.08
5147,20090823,12,2.18,160.19,12,0.075
5148,20090823,13,1.99,147.53,12,0.045
5149,20090823,14,2.19,137.02,12,0.03
5150,20090823,15,2.46,130.75,12,0.025
5151,20090823,16,2.56,126.42,12,0.07
5152,20090823,17,2.53,122.73,12,0.115
5153,20090823,18,2.46,119.53,12,0.115
5154,20090823,19,2.44,117.06,12,0.105
5155,20090823,20,2.5,115.29,12,0.06
5156,20090823,21,2.64,114.02,12,0.05
5157,20090823,22,2.85,113.13,12,0.055
5158,20090823,23,2.98,112.92,12,0.045
5159,20090823,24,2.85,113.79,12,0.005
5160,20090823,25,2.37,116.4,12,0.0
5161,20090823,26,1.76,120.39,12,0.0
5165,20090823,30,1.8,95.4,12,0.0
5166,20090823,31,2.28,95.37,12,0.0
5167,20090823,32,2.65,98.13,12,0.0
5168,20090823,33,2.76,102.87,12,0.01
5169,20090823,34,2.57,110.36,12,0.0
5170,20090823,35,2.26,120.35,12,0.0
5172,20090823,37,1.82,131.78,12,0.0
5173,20090823,38,1.66,123.24,12,0.0
5175,20090823,40,1.83,70.79,12,0.0
5176,20090823,41,2.48,51.3,12,0.0
5177,20090823,42,3.07,43.77,12,0.0
5178,20090823,43,3.3,43.62,12,0.1
5179,20090823,44,3.31,46.25,12,0.321
5180,20090823,45,3.32,47.72,12,0.321
5181,20090823,46,3.5,45.25,12,0.301
5186,20090824,3,2.04,143.9,0,0.025
5187,20090824,4,2.09,138.13,0,0.07
5188,20090824,5,2.21,134.05,0,0.115
5189,20090824,6,2.31,131.02,0,0.115
5190,20090824,7,2.36,128.23,0,0.105
5191,20090824,8,2.38,125.51,0,0.06
5192,20090824,9,2.42,123.06,0,0.05
5193,20090824,10,2.54,121.39,0,0.055
5194,20090824,11,2.65,121.32,0,0.045
5195,20090824,12,2.69,123.55,0,0.005
5196,20090824,13,2.61,128.48,0,0.0
5197,20090824,14,2.46,133.75,0,0.0
5198,20090824,15,2.26,135.37,0,0.0
5199,20090824,16,2.07,129.08,0,0.0
5200,20090824,17,2.02,116.81,0,0.02
5201,20090824,18,2.24,106.17,0,0.0
5202,20090824,19,2.63,102.6,0,0.0
5203,20090824,20,2.97,103.96,0,0.0
5204,20090824,21,3.04,108.31,0,0.01
5205,20090824,22,2.74,116.07,0,0.0
5206,20090824,23,2.29,128.1,0,0.0
5208,20090824,25,1.7,152.86,0,0.0
5212,20090824,29,2.17,47.43,0,0.0
5213,20090824,30,3.01,41.3,0,0.0
5214,20090824,31,3.35,41.46,0,0.1
5215,20090824,32,3.35,43.9,0,0.321
5216,20090824,33,3.33,45.97,0,0.321
5217,20090824,34,3.51,45.54,0,0.301
5218,20090824,35,3.87,44.26,0,0.266
5219,20090824,36,4.33,44.29,0,0.311
5220,20090824,37,4.83,46.29,0,0.185
5221,20090824,38,5.32,48.54,0,0.281
5222,20090824,39,5.77,49.41,0,0.446
5223,20090824,40,6.12,48.3,0,0.556
5224,20090824,41,6.43,46.65,0,0.5760000000000001
5225,20090824,42,6.75,46.09,0,0.581
5226,20090824,43,7.06,47.51,0,0.511
5227,20090824,44,7.16,49.85,0,0.561
5228,20090824,45,6.79,52.07,0,0.612
5229,20090824,46,5.8,53.61,0,0.5710000000000001
5234,20090824,3,2.91,137.9,12,0.025
5235,20090824,4,2.8,137.09,12,0.07
5236,20090824,5,2.66,134.06,12,0.115
5237,20090824,6,2.56,128.34,12,0.115
5238,20090824,7,2.58,120.78,12,0.105
5239,20090824,8,2.63,115.2,12,0.06
5240,20090824,9,2.59,115.11,12,0.05
5241,20090824,10,2.37,123.0,12,0.055
5242,20090824,11,2.09,136.16,12,0.045
5243,20090824,12,1.75,148.74,12,0.005
5248,20090824,17,2.42,51.27,12,0.0
5249,20090824,18,3.04,54.6,12,0.0
5250,20090824,19,3.3,57.06,12,0.1
5251,20090824,20,3.32,58.05,12,0.321
5252,20090824,21,3.32,56.31,12,0.321
5253,20090824,22,3.5,51.31,12,0.301
5254,20090824,23,3.87,45.68,12,0.266
5255,20090824,24,4.36,41.82,12,0.311
5256,20090824,25,4.88,40.39,12,0.185
5257,20090824,26,5.4,40.22,12,0.281
5258,20090824,27,5.95,40.17,12,0.446
5259,20090824,28,6.52,39.84,12,0.556
5260,20090824,29,7.04,40.26,12,0.5760000000000001
5261,20090824,30,7.43,42.5,12,0.581
5262,20090824,31,7.64,47.05,12,0.511
5263,20090824,32,7.56,52.38,12,0.561
5264,20090824,33,7.04,56.93,12,0.612
5265,20090824,34,5.95,59.65,12,0.5710000000000001
5266,20090824,35,4.66,61.1,12,0.416
5268,20090824,37,3.45,63.81,12,0.396
5269,20090824,38,3.61,67.24,12,0.491
5270,20090824,39,3.78,73.63,12,0.551
5271,20090824,40,3.72,84.9,12,0.406
5272,20090824,41,3.64,99.59,12,0.34600000000000003
5273,20090824,42,3.67,113.1,12,0.271
5274,20090824,43,3.71,121.5,12,0.231
5275,20090824,44,3.67,125.97,12,0.211
5276,20090824,45,3.55,128.39,12,0.195
5277,20090824,46,3.42,130.39,12,0.17
5282,20090825,3,1.97,86.74,0,0.0
5283,20090825,4,2.2,71.16,0,0.0
5284,20090825,5,2.53,59.44,0,0.0
5285,20090825,6,2.79,52.79,0,0.0
5286,20090825,7,2.85,50.38,0,0.1
5287,20090825,8,2.83,49.58,0,0.321
5288,20090825,9,2.88,47.85,0,0.321
5289,20090825,10,3.17,44.28,0,0.301
5290,20090825,11,3.66,41.95,0,0.266
5291,20090825,12,4.27,43.04,0,0.311
5292,20090825,13,4.92,47.38,0,0.185
5293,20090825,14,5.54,51.56,0,0.281
5294,20090825,15,5.97,53.09,0,0.446
5295,20090825,16,6.12,50.83,0,0.556
5296,20090825,17,6.18,46.46,0,0.5760000000000001
5297,20090825,18,6.39,42.53,0,0.581
5298,20090825,19,6.82,41.14,0,0.511
5299,20090825,20,7.13,41.68,0,0.561
5300,20090825,21,6.9,43.18,0,0.612
5301,20090825,22,5.91,45.44,0,0.5710000000000001
5302,20090825,23,4.62,48.97,0,0.416
5304,20090825,25,3.57,56.4,0,0.396
5305,20090825,26,3.85,57.93,0,0.491
5306,20090825,27,4.0,61.27,0,0.551
5307,20090825,28,3.7,69.73,0,0.406
5308,20090825,29,3.3,83.15,0,0.34600000000000003
5309,20090825,30,3.18,95.69,0,0.271
5310,20090825,31,3.32,99.29,0,0.231
5311,20090825,32,3.56,97.09,0,0.211
5312,20090825,33,3.79,94.76,0,0.195
5313,20090825,34,3.9,96.13,0,0.17
5314,20090825,35,3.85,103.02,0,0.065
5315,20090825,36,3.76,117.76,0,0.1
5316,20090825,37,4.02,139.63,0,0.1
5317,20090825,38,4.75,157.96,0,0.18
5318,20090825,39,5.4,167.89,0,0.221
5319,20090825,40,5.44,170.97,0,0.211
5320,20090825,41,5.07,170.01,0,0.155
5321,20090825,42,4.76,166.86,0,0.11
5322,20090825,43,4.81,163.93,0,0.105
5323,20090825,44,4.96,162.24,0,0.12
5324,20090825,45,4.8,161.61,0,0.12
5325,20090825,46,4.07,161.76,0,0.08
5330,20090825,3,6.3,55.19,12,0.0
5331,20090825,4,6.37,52.82,12,0.0
5332,20090825,5,6.36,49.44,12,0.0
5333,20090825,6,6.44,46.08,12,0.0
5334,20090825,7,6.68,43.84,12,0.1
5335,20090825,8,6.82,43.13,12,0.321
5336,20090825,9,6.56,44.06,12,0.321
5337,20090825,10,5.71,47.15,12,0.301
5338,20090825,11,4.64,52.63,12,0.266
5339,20090825,12,3.83,59.19,12,0.311
5340,20090825,13,3.55,62.64,12,0.396
5341,20090825,14,3.58,63.54,12,0.491
5342,20090825,15,3.66,65.77,12,0.551
5343,20090825,16,3.6,72.4,12,0.406
5344,20090825,17,3.49,81.75,12,0.34600000000000003
5345,20090825,18,3.37,90.31,12,0.271
5346,20090825,19,3.19,95.37,12,0.231
5347,20090825,20,3.0,99.04,12,0.211
5348,20090825,21,2.95,104.67,12,0.195
5349,20090825,22,3.16,113.74,12,0.17
5350,20090825,23,3.51,123.77,12,0.065
5351,20090825,24,3.77,134.07,12,0.1
5352,20090825,25,3.82,145.86,12,0.1
5353,20090825,26,3.79,157.92,12,0.18
5354,20090825,27,3.74,166.92,12,0.221
5355,20090825,28,3.63,169.98,12,0.211
5356,20090825,29,3.51,168.57,12,0.155
5357,20090825,30,3.54,165.54,12,0.11
5358,20090825,31,3.81,163.83,12,0.105
5359,20090825,32,4.08,163.61,12,0.12
5360,20090825,33,4.06,164.27,12,0.12
5361,20090825,34,3.56,165.62,12,0.08
5362,20090825,35,2.85,167.46,12,0.04
5364,20090825,37,2.21,167.0,12,0.06
5365,20090825,38,2.41,165.54,12,0.14
5366,20090825,39,2.68,167.36,12,0.271
5367,20090825,40,2.86,173.59,12,0.256
5368,20090825,41,2.97,182.25,12,0.211
