"hors","ws","wd","anno","mes","dia","horsObs","wp1"
20,1.93,225.83,2009,9,5,0,0
32,2.37,314.22,2009,9,5,0,0
44,3.45,310.9,2009,9,5,0,0.04
46,3.23,312.27,2009,9,5,0,0.075
1,2.31,185.89,2009,9,5,12,0
24,3.2,317.74,2009,9,5,12,0.085
25,3.46,316.52,2009,9,5,12,0.1
45,1.77,309.44,2009,9,5,12,0.12
7,2.61,327.84,2009,9,6,0,0
12,3.42,315.37,2009,9,6,0,0.085
32,2.85,321.24,2009,9,6,0,0.11
36,1.91,297.4,2009,9,6,0,0.105
2,2.86,310.21,2009,9,6,12,0.03
10,3.6,311.87,2009,9,6,12,0.03
19,2.72,324.7,2009,9,6,12,0.15
20,2.62,322.81,2009,9,6,12,0.11
26,2.53,297.99,2009,9,6,12,0.01
33,2.03,289.14,2009,9,6,12,0.005
24,2.3,292.51,2009,9,7,0,0.115
30,1.26,347.71,2009,9,7,0,0
42,3.12,258.6,2009,9,7,0,0.035
1,2.02,284.83,2009,9,7,12,0.16
9,2.82,275.84,2009,9,7,12,0.12
16,2.02,328.73,2009,9,7,12,0.005
22,1.41,245.47,2009,9,7,12,0.05
29,3.9,268.79,2009,9,7,12,0.07
12,1.83,232.81,2009,9,8,0,0.08
18,3.65,256.14,2009,9,8,0,0.035
22,3.42,243.9,2009,9,8,0,0.03
31,3.1,244.06,2009,9,8,0,0.206
33,2.82,254.23,2009,9,8,0,0.236
34,2.51,256.83,2009,9,8,0,0.18
40,3.53,264.95,2009,9,8,0,0
41,3.69,265.35,2009,9,8,0,0.015
43,3.91,268.74,2009,9,8,0,0.045
24,2.14,262.03,2009,9,8,12,0.06
30,3.49,260.87,2009,9,8,12,0.055
31,3.62,263.34,2009,9,8,12,0.045
41,3.21,276,2009,9,8,12,0.241
47,2.47,286.86,2009,9,8,12,0.18
4,3.07,213.34,2009,9,9,0,0.185
7,3.07,241.6,2009,9,9,0,0.206
10,2.84,267.67,2009,9,9,0,0.18
15,2.47,275.75,2009,9,9,0,0
16,2.73,269.55,2009,9,9,0,0
22,3.37,273.64,2009,9,9,0,0.06
24,3,303.72,2009,9,9,0,0.07
33,2.9,283.44,2009,9,9,0,0.211
36,1.97,283.51,2009,9,9,0,0.14
43,4.04,291.63,2009,9,9,0,0.135
13,2.82,322.43,2009,9,9,12,0.105
19,3.27,299.21,2009,9,9,12,0.286
20,3.1,288.08,2009,9,9,12,0.296
22,2.43,274,2009,9,9,12,0.185
38,2.68,304.93,2009,9,9,12,0.316
42,3.04,331.66,2009,9,9,12,0.085
47,2.15,332.81,2009,9,9,12,0.185
7,3.06,300.66,2009,9,10,0,0.286
18,3.24,301.91,2009,9,10,0,0.115
39,2.72,309.44,2009,9,10,0,0.085
43,1.95,286.18,2009,9,10,0,0.01
3,3.25,277.97,2009,9,10,12,0.115
7,4.41,299.29,2009,9,10,12,0.286
18,2.69,277.81,2009,9,10,12,0.085
34,2.74,269.25,2009,9,10,12,0
35,2.79,267.65,2009,9,10,12,0.01
41,1.27,342.52,2009,9,10,12,0
44,0.91,139.1,2009,9,10,12,0.12
45,1.26,149.31,2009,9,10,12,0.155
46,1.52,153.67,2009,9,10,12,0.18
5,2.86,278.58,2009,9,11,0,0.1
7,2.89,272.46,2009,9,11,0,0.065
9,2.73,270.49,2009,9,11,0,0.201
10,2.56,269.82,2009,9,11,0,0.221
28,2.16,220.09,2009,9,11,0,0
37,2.37,185.32,2009,9,11,0,0.13
43,2.61,215.51,2009,9,11,0,0.005
8,2.92,276.24,2009,9,11,12,0.11
15,3.04,233.94,2009,9,11,12,0
20,3,160.71,2009,9,11,12,0.12
26,3.04,205.39,2009,9,11,12,0.045
27,3.79,213.02,2009,9,11,12,0.135
37,3.26,149.96,2009,9,11,12,0.095
3,3.05,232.7,2009,9,12,0,0
4,2.82,215.8,2009,9,12,0,0
8,3.52,171.94,2009,9,12,0,0.12
9,3.36,170.84,2009,9,12,0,0.155
15,3.96,207.8,2009,9,12,0,0.135
25,3.13,146.57,2009,9,12,0,0.095
38,5.41,130.27,2009,9,12,0,0.1
12,3.14,158.97,2009,9,12,12,0.206
20,2.74,101.13,2009,9,12,12,0.336
34,4.3,152.53,2009,9,12,12,0.12
39,2.8,132.27,2009,9,12,12,0.115
5,2.78,111.28,2009,9,13,0,0.261
7,2.66,106.35,2009,9,13,0,0.266
13,4.32,151.25,2009,9,13,0,0.1
19,3.96,149.22,2009,9,13,0,0.11
26,2.81,129.31,2009,9,13,0,0.105
34,3.52,99.64,2009,9,13,0,0.085
43,6.27,124.65,2009,9,13,0,0.511
46,5.58,123.77,2009,9,13,0,0.341
4,4.85,170.73,2009,9,13,12,0.291
9,4.29,154.12,2009,9,13,12,0.441
12,2.94,147.5,2009,9,13,12,0.17
18,2.79,92.65,2009,9,13,12,0.1
21,2.58,92.8,2009,9,13,12,0.085
33,6.53,119.21,2009,9,13,12,0.451
39,2.65,107.44,2009,9,13,12,0.251
16,7.09,120.34,2009,9,14,0,0.441
19,7.23,118.58,2009,9,14,0,0.511
22,5.92,118.7,2009,9,14,0,0.341
21,2.54,119.79,2009,9,14,12,0.03
27,3.84,189.22,2009,9,14,12,0.02
40,3.25,228.76,2009,9,14,12,0.241
1,3.22,112.16,2009,9,15,0,0.14
16,3.26,185.55,2009,9,15,0,0.045
21,4.92,168.7,2009,9,15,0,0.231
27,3.07,211.28,2009,9,15,0,0.306
31,2.92,237.91,2009,9,15,0,0.18
41,4.9,259.41,2009,9,15,0,0.256
46,4.33,268.57,2009,9,15,0,0.08
5,3.19,177.47,2009,9,15,12,0.251
14,2.94,209.4,2009,9,15,12,0.306
25,3.25,231.98,2009,9,15,12,0.035
29,4.55,250.11,2009,9,15,12,0.256
13,3.85,235.94,2009,9,16,0,0.035
18,4.58,250.69,2009,9,16,0,0.261
23,3.56,267.23,2009,9,16,0,0.045
27,3.46,295.41,2009,9,16,0,0.301
32,3.27,265.96,2009,9,16,0,0.105
45,2.39,60,2009,9,16,0,0
10,3.98,261.7,2009,9,16,12,0.105
16,3.2,288.36,2009,9,16,12,0.18
17,3.24,282.68,2009,9,16,12,0.14
32,1.86,42.31,2009,9,16,12,0
15,0.5,254.86,2009,9,17,0,0
21,2.13,77.95,2009,9,17,0,0
28,3.26,82.44,2009,9,17,0,0.095
34,3.86,93.87,2009,9,17,0,0.501
4,0.9,194.65,2009,9,17,12,0.18
11,2.81,114.58,2009,9,17,12,0.025
25,3.84,129.22,2009,9,17,12,0.206
30,5.2,172.07,2009,9,17,12,0.416
42,3.11,226.16,2009,9,17,12,0.175
5,3.17,84.04,2009,9,18,0,0.195
16,6.23,168.35,2009,9,18,0,0.326
20,5.64,162.34,2009,9,18,0,0.416
14,2.81,197.7,2009,9,18,12,0.195
18,3.33,231.95,2009,9,18,12,0.175
32,0.49,12.18,2009,9,18,12,0
23,1.91,310.03,2009,9,19,0,0.005
38,1.93,330.28,2009,9,19,0,0.015
39,2.02,323.24,2009,9,19,0,0
2,0.9,204.54,2009,9,19,12,0.195
10,1.36,257.08,2009,9,19,12,0.015
17,3.38,25.06,2009,9,19,12,0.035
20,2.26,33.75,2009,9,19,12,0.035
30,2.81,331.84,2009,9,19,12,0.005
45,3.12,322.26,2009,9,19,12,0.316
19,2.29,321.39,2009,9,20,0,0.02
34,3.14,320.17,2009,9,20,0,0.326
37,4.04,328.63,2009,9,20,0,0.296
38,4.69,333.13,2009,9,20,0,0.276
6,2.58,316.25,2009,9,20,12,0.02
7,2.86,314.65,2009,9,20,12,0.035
13,3.27,329.58,2009,9,20,12,0.175
16,3.18,325.39,2009,9,20,12,0.376
20,2.82,322.89,2009,9,20,12,0.331
31,7.37,343.21,2009,9,20,12,0.241
34,6.06,342.86,2009,9,20,12,0.211
39,5.16,13.27,2009,9,20,12,0.311
6,3.03,324.77,2009,9,21,0,0.346
18,6.45,343.53,2009,9,21,0,0.266
28,5.05,22.58,2009,9,21,0,0.351
31,4.82,36.1,2009,9,21,0,0.296
32,4.49,38.65,2009,9,21,0,0.271
35,3.49,41.01,2009,9,21,0,0.17
21,3.04,48,2009,9,21,12,0.216
22,2.98,44.51,2009,9,21,12,0.231
38,1.6,36.76,2009,9,21,12,0.14
11,3.02,35.78,2009,9,22,0,0.17
21,3.26,68.6,2009,9,22,0,0.115
31,2.55,62.84,2009,9,22,0,0.241
32,2.57,65.56,2009,9,22,0,0.221
38,3.12,85.89,2009,9,22,0,0.296
40,4.06,93.67,2009,9,22,0,0.466
41,4.45,95.24,2009,9,22,0,0.451
5,3.62,38.2,2009,9,23,0,0.206
13,4.67,61.2,2009,9,23,0,0.301
18,5.77,100.13,2009,9,23,0,0.296
20,5.66,116.33,2009,9,23,0,0.261
22,4.43,125.72,2009,9,23,0,0.391
25,2.19,125.65,2009,9,23,0,0.226
26,2.12,122.43,2009,9,23,0,0.231
31,1.98,151.79,2009,9,23,0,0.04
40,2.91,178.64,2009,9,23,0,0
41,3.2,167.2,2009,9,23,0,0
45,3.96,159.62,2009,9,23,0,0.12
14,2.41,123.21,2009,9,23,12,0.231
20,2.69,158.29,2009,9,23,12,0.005
23,1.85,180.4,2009,9,23,12,0.03
33,3.34,168.31,2009,9,23,12,0.12
36,2.6,177.12,2009,9,23,12,0.291
46,2.68,217.85,2009,9,23,12,0.226
13,2.57,191.49,2009,9,24,0,0.035
14,2.97,191.79,2009,9,24,0,0.01
18,3.34,163.36,2009,9,24,0,0.005
21,3.67,165.61,2009,9,24,0,0.12
26,2.99,162.5,2009,9,24,0,0.12
28,3.35,161.25,2009,9,24,0,0.155
31,2.98,185.96,2009,9,24,0,0.09
33,2.65,216.83,2009,9,24,0,0.241
47,3.28,304.26,2009,9,24,0,0.065
24,4.81,246.56,2009,9,24,12,0.221
34,4.09,294.9,2009,9,24,12,0.04
40,3.42,310.83,2009,9,24,12,0.251
48,2.32,323.88,2009,9,24,12,0.16
1,2.71,164.72,2009,9,25,0,0.221
6,2.82,188.03,2009,9,25,0,0.12
9,2.59,219.91,2009,9,25,0,0.241
16,4.17,274.42,2009,9,25,0,0.125
30,3.39,306.81,2009,9,25,0,0.316
34,2.91,308.91,2009,9,25,0,0.296
48,4.26,338.19,2009,9,25,0,0.13
2,3.66,257.45,2009,9,25,12,0.12
14,3.19,310.96,2009,9,25,12,0.261
22,2.92,311.47,2009,9,25,12,0.296
43,3.28,69.49,2009,9,25,12,0
4,3.45,305.81,2009,9,26,0,0.251
23,4.14,332.48,2009,9,26,0,0.135
43,4.78,96.27,2009,9,26,0,0.155
44,4.68,92.33,2009,9,26,0,0.13
7,4.65,338.18,2009,9,26,12,0.351
13,3.64,331.98,2009,9,26,12,0.075
15,4.08,343.3,2009,9,26,12,0.09
43,5.37,2.05,2009,9,26,12,0.506
15,3.53,90.53,2009,9,27,0,0.05
34,6.84,334.33,2009,9,27,0,0.687
15,3.04,31.69,2009,9,27,12,0.336
24,7.99,341.85,2009,9,27,12,0.707
25,6.49,3.32,2009,9,27,12,0.667
9,5.22,359.33,2009,9,28,0,0.471
19,7.83,54.78,2009,9,28,0,0.862
28,6.61,58.22,2009,9,28,0,0.642
46,7.05,136.04,2009,9,28,0,0.777
15,6.5,58.25,2009,9,28,12,0.672
32,7.67,139.92,2009,9,28,12,0.792
37,7.28,150.4,2009,9,28,12,0.657
41,5.72,145.28,2009,9,28,12,0.541
3,6.75,62.23,2009,9,29,0,0.672
5,6.68,58.1,2009,9,29,0,0.732
7,7.22,63.43,2009,9,29,0,0.747
12,7.03,149.61,2009,9,29,0,0.221
16,10.17,150.15,2009,9,29,0,0.802
19,8,143.73,2009,9,29,0,0.747
48,4.32,139.83,2009,9,29,0,0.657
23,3.96,136.19,2009,9,29,12,0.216
38,3.37,163.16,2009,9,29,12,0.206
1,6.82,150.77,2009,9,30,0,0.657
19,6.8,133.12,2009,9,30,0,0.261
23,4.28,133.94,2009,9,30,0,0.261
24,3.4,133.42,2009,9,30,0,0.657
7,7.24,131.89,2009,9,30,12,0.441
9,6.34,134.2,2009,9,30,12,0.351
12,3.62,136.61,2009,9,30,12,0.216
14,2.61,124.81,2009,9,30,12,0.206
16,2.04,129.68,2009,9,30,12,0.145
34,2.89,132.07,2009,9,30,12,0.03
37,1.09,212.19,2009,9,30,12,0.005
42,1.55,290.08,2009,9,30,12,0
45,2.17,288.19,2009,9,30,12,0.13
6,2.13,163.06,2009,10,1,0,0.155
22,3.06,139.34,2009,10,1,0,0.03
30,1.81,281.71,2009,10,1,0,0
34,1.98,294.42,2009,10,1,0,0.221
45,7.55,292.08,2009,10,1,0,0.566
8,4.64,133.37,2009,10,1,12,0.045
9,4.03,140.28,2009,10,1,12,0.025
39,4.07,30.13,2009,10,1,12,0.211
46,3.5,356.44,2009,10,1,12,0.19
3,1.08,261.12,2009,10,2,0,0
4,1.18,276.31,2009,10,2,0,0
5,1.31,286.61,2009,10,2,0,0
16,7.84,313.68,2009,10,2,0,0.366
26,4.09,348.01,2009,10,2,0,0.185
42,6.46,358.77,2009,10,2,0,0.371
28,5.69,3.82,2009,10,2,12,0.291
32,5.59,26.37,2009,10,2,12,0.672
3,3.53,34.7,2009,10,3,0,0.211
20,5.72,16.64,2009,10,3,0,0.672
23,3.62,22.24,2009,10,3,0,0.236
33,3.05,43,2009,10,3,0,0.236
35,3.25,46.69,2009,10,3,0,0.15
5,6.35,0.55,2009,10,3,12,0.316
8,5.91,23.45,2009,10,3,12,0.281
23,2.79,50.64,2009,10,3,12,0.15
26,4.14,68.2,2009,10,3,12,0.085
20,6,76.2,2009,10,4,0,0.286
25,2.98,72.41,2009,10,4,0,0.221
30,4.15,83.14,2009,10,4,0,0.376
8,6.31,75.82,2009,10,4,12,0.251
13,2.96,75.16,2009,10,4,12,0.221
27,7.68,101.54,2009,10,4,12,0.566
42,2.77,105.92,2009,10,4,12,0.226
48,2.13,78.16,2009,10,4,12,0
7,4.52,86.08,2009,10,5,0,0.461
30,2.91,98.27,2009,10,5,0,0.226
38,2.5,61.04,2009,10,5,0,0
48,5.08,309.7,2009,10,5,0,0.301
10,5.88,107.81,2009,10,5,12,0.321
22,2.39,88.73,2009,10,5,12,0.04
42,6.14,333.8,2009,10,5,12,0.586
15,2.34,50.85,2009,10,6,0,0
19,2.3,22.06,2009,10,6,0,0.03
32,6.86,57.11,2009,10,6,0,0.737
34,7.6,68.78,2009,10,6,0,0.887
41,12.68,138.9,2009,10,6,0,0.907
2,1.34,34.1,2009,10,6,12,0.271
7,3.39,6.43,2009,10,6,12,0.221
11,4.84,307.18,2009,10,6,12,0.015
23,7.03,60.94,2009,10,6,12,0.917
25,8.09,93.03,2009,10,6,12,0.847
29,12.43,128.09,2009,10,6,12,0.907
39,3.07,110.04,2009,10,6,12,0.18
8,8.28,57.72,2009,10,7,0,0.737
11,7.89,63.66,2009,10,7,0,0.917
12,8.08,77.71,2009,10,7,0,0.882
37,3.47,48.15,2009,10,7,0,0.216
41,6.38,51.01,2009,10,7,0,0.441
46,4.19,51.69,2009,10,7,0,0.336
1,9.02,95.44,2009,10,7,12,0.742
27,5.44,38.06,2009,10,7,12,0.266
32,6.09,49.89,2009,10,7,12,0.431
33,5.49,46.03,2009,10,7,12,0.396
34,4.67,43.4,2009,10,7,12,0.336
43,3.13,49.25,2009,10,7,12,0
45,2.78,48.91,2009,10,7,12,0
47,1.67,30.63,2009,10,7,12,0
4,2.88,110.23,2009,10,8,0,0.185
7,2.82,94.96,2009,10,8,0,0.105
11,2.3,50.73,2009,10,8,0,0.125
39,2.53,188,2009,10,8,0,0
11,4.15,43.44,2009,10,8,12,0.125
22,1.28,92.23,2009,10,8,12,0
36,4.52,167.9,2009,10,8,12,0.301
7,1.32,54.21,2009,10,9,0,0
10,0.58,34.71,2009,10,9,0,0
21,3.97,195.55,2009,10,9,0,0.246
6,2,166.1,2009,10,9,12,0.035
16,4.72,168.95,2009,10,9,12,0.13
17,4.54,169.52,2009,10,9,12,0.095
21,2.59,124.5,2009,10,9,12,0.075
27,5,118.61,2009,10,9,12,0.02
30,3.73,102.32,2009,10,9,12,0.105
38,4.38,78.42,2009,10,9,12,0.566
5,3.5,185.79,2009,10,10,0,0.095
19,4.89,87.82,2009,10,10,0,0.135
21,6.19,81.06,2009,10,10,0,0.361
48,3.39,90.41,2009,10,10,0,0.251
5,3.58,85.67,2009,10,10,12,0.095
14,5.72,91.85,2009,10,10,12,0.566
14,6.69,95.09,2009,10,11,0,0.316
15,8.12,96.59,2009,10,11,0,0.762
17,8.34,97.53,2009,10,11,0,0.707
40,1.77,10.68,2009,10,11,0,0
46,1.86,355.69,2009,10,11,0,0
22,2.79,58.31,2009,10,11,12,0.03
25,1.83,29.01,2009,10,11,12,0
33,0.96,346.11,2009,10,11,12,0.035
39,1.5,319.45,2009,10,11,12,0.02
37,4.91,122.34,2009,10,12,0,0.226
4,2.49,340.61,2009,10,12,12,0.206
11,1.51,344.77,2009,10,12,12,0.04
13,0.98,348.87,2009,10,12,12,0.04
19,1.24,61.8,2009,10,12,12,0
44,2.64,199.02,2009,10,12,12,0.241
8,1.71,76.67,2009,10,13,0,0
12,3.26,112.03,2009,10,13,0,0.226
17,7.32,143.3,2009,10,13,0,0.546
21,6.66,151.12,2009,10,13,0,0.426
33,2.99,195.16,2009,10,13,0,0.13
48,2.22,191.6,2009,10,13,0,0.11
11,4.01,150.03,2009,10,13,12,0.356
12,3.01,148.21,2009,10,13,12,0.226
37,2.81,206.31,2009,10,13,12,0.025
5,2.77,194.96,2009,10,14,0,0.085
23,2.89,197.66,2009,10,14,0,0.035
35,2.43,260.24,2009,10,14,0,0.236
46,4.9,266.48,2009,10,14,0,0.256
1,2.89,212.16,2009,10,14,12,0.15
9,3.22,198.08,2009,10,14,12,0.13
11,2.99,194.75,2009,10,14,12,0.05
13,2.76,200.44,2009,10,14,12,0.025
16,2.91,233.79,2009,10,14,12,0.135
22,2.22,246.58,2009,10,14,12,0.206
30,5.32,265.93,2009,10,14,12,0.446
31,5.31,264.76,2009,10,14,12,0.341
33,4.93,257.05,2009,10,14,12,0.321
39,2.99,260.59,2009,10,14,12,0.14
48,2.78,231.68,2009,10,14,12,0.251
19,6.05,265.78,2009,10,15,0,0.341
22,4.93,255.5,2009,10,15,0,0.256
36,3.54,232.92,2009,10,15,0,0.251
47,3.25,219.72,2009,10,15,0,0.045
12,2.89,252.82,2009,10,15,12,0.15
26,4.26,233.94,2009,10,15,12,0.185
38,2.33,210.24,2009,10,15,12,0.04
45,2.49,196.1,2009,10,15,12,0.01
12,3.02,231.23,2009,10,16,0,0.251
40,4.44,215.75,2009,10,16,0,0.175
41,3.86,212.46,2009,10,16,0,0.125
44,3.75,199.11,2009,10,16,0,0.05
19,2.11,235.04,2009,10,16,12,0.025
20,2.17,226.93,2009,10,16,12,0.005
29,3.58,211.99,2009,10,16,12,0.125
34,3.87,184.54,2009,10,16,12,0.105
36,3.19,174.16,2009,10,16,12,0.04
16,3.62,215.16,2009,10,17,0,0.175
23,3.14,176.31,2009,10,17,0,0.13
24,3.11,165.2,2009,10,17,0,0.04
33,2.87,165.32,2009,10,17,0,0.055
37,2.1,167.8,2009,10,17,0,0.05
39,1.5,175.24,2009,10,17,0,0.005
40,1.11,169.77,2009,10,17,0,0
4,3.89,206.12,2009,10,17,12,0.06
22,2.98,164.96,2009,10,17,12,0.08
39,3.34,51.51,2009,10,17,12,0.015
40,3.13,48.89,2009,10,17,12,0.04
46,3.1,41.12,2009,10,17,12,0.326
47,2.97,36.88,2009,10,17,12,0.386
20,2.1,128.86,2009,10,18,0,0
22,1.66,137.04,2009,10,18,0,0
34,3.19,40.11,2009,10,18,0,0.326
1,2.42,181.1,2009,10,18,12,0.195
13,2.58,90.29,2009,10,18,12,0.01
24,3.43,41.48,2009,10,18,12,0.637
38,5.08,56.6,2009,10,18,12,0.742
1,2.69,74.39,2009,10,19,0,0.01
5,3.42,51.74,2009,10,19,0,0.241
29,4.72,68.19,2009,10,19,0,0.632
30,4.61,71.29,2009,10,19,0,0.566
32,3.98,73.34,2009,10,19,0,0.266
35,2.67,70.53,2009,10,19,0,0.095
43,3.38,81.16,2009,10,19,0,0.025
2,6.2,30.79,2009,10,19,12,0.035
5,6.65,37.71,2009,10,19,12,0.241
11,5.47,36.48,2009,10,19,12,0.386
19,4.18,68.32,2009,10,19,12,0.436
26,3.54,79.26,2009,10,19,12,0.075
29,3.98,89.42,2009,10,19,12,0.01
36,0.84,149.66,2009,10,19,12,0.722
43,1.22,343.26,2009,10,19,12,0
12,2.27,70.28,2009,10,20,0,0.085
25,0.9,207.99,2009,10,20,0,0.005
28,0.64,263.21,2009,10,20,0,0
42,4.1,343.03,2009,10,20,0,0
14,0.27,131.25,2009,10,20,12,0
25,3.5,20.53,2009,10,21,0,0.396
43,7.1,137.88,2009,10,21,0,0.311
47,6.12,181.69,2009,10,21,0,0.361
4,2.3,13.29,2009,10,21,12,0
21,5.36,57.18,2009,10,21,12,0.602
24,5.97,54.4,2009,10,21,12,0.441
36,5.61,200.33,2009,10,21,12,0.301
40,5.78,242.14,2009,10,21,12,0.326
48,6.49,279.59,2009,10,21,12,0.551
1,3.93,36.74,2009,10,22,0,0.396
16,7.11,90.88,2009,10,22,0,0.662
18,5.95,143.11,2009,10,22,0,0.496
45,8.26,288.91,2009,10,22,0,0.917
46,8.48,292.15,2009,10,22,0,0.932
2,8.44,64.84,2009,10,22,12,0.491
12,5.66,202.23,2009,10,22,12,0.441
14,5.41,226,2009,10,22,12,0.371
37,7.85,308.23,2009,10,22,12,0.406
38,6.99,319.46,2009,10,22,12,0.381
45,7.58,37.43,2009,10,22,12,0.361
18,7.93,286.89,2009,10,23,0,0.06
29,4.68,359.15,2009,10,23,0,0.261
30,4.87,18.8,2009,10,23,0,0.246
34,6.25,38.05,2009,10,23,0,0.396
39,8.17,37.65,2009,10,23,0,0.261
11,8.71,302.03,2009,10,23,12,0.546
19,5.67,27.07,2009,10,23,12,0.336
23,6.57,41.9,2009,10,23,12,0.336
24,6.77,41.61,2009,10,23,12,0.306
26,7.72,40.15,2009,10,23,12,0.286
27,8.13,41.19,2009,10,23,12,0.261
20,7.46,59.86,2009,10,24,0,0.286
30,6.05,96.04,2009,10,24,0,0.18
31,5.72,96.15,2009,10,24,0,0.165
22,3.7,82.31,2009,10,24,12,0.1
30,5.21,93.47,2009,10,24,12,0.045
31,4.62,91.76,2009,10,24,12,0.045
13,3.81,85.7,2009,10,25,0,0.13
20,3.97,96.86,2009,10,25,0,0.035
26,2.05,180.56,2009,10,25,0,0
31,2.16,281.24,2009,10,25,0,0.045
33,2.24,294.16,2009,10,25,0,0.055
38,4.17,320.92,2009,10,25,0,0.05
39,4.82,321.06,2009,10,25,0,0.06
48,3.73,292.8,2009,10,25,0,0
19,2.18,290.57,2009,10,25,12,0.045
20,2.28,303.62,2009,10,25,12,0.05
24,2.87,321.24,2009,10,25,12,0.1
38,3.59,311.51,2009,10,25,12,0.115
39,3.5,310.51,2009,10,25,12,0.075
45,2.96,343.71,2009,10,25,12,0.09
1,1.21,239.45,2009,10,26,0,0
12,2.94,318.46,2009,10,26,0,0.1
26,2.69,302.22,2009,10,26,0,0.115
45,3.32,111.81,2009,10,26,0,0
4,5.34,320.78,2009,10,26,12,0.045
8,5.76,319.05,2009,10,26,12,0.05
12,3.21,311.77,2009,10,26,12,0.1
27,4.48,51.48,2009,10,26,12,0.03
36,1.78,221.74,2009,10,26,12,0.125
44,3.29,250.23,2009,10,26,12,0.125
15,3.9,58.79,2009,10,27,0,0.03
23,1.64,217.47,2009,10,27,0,0
35,2.34,262.98,2009,10,27,0,0.185
5,4.17,87.9,2009,10,27,12,0.07
12,2.2,205.23,2009,10,27,12,0.06
6,2.36,288.46,2009,10,28,0,0.185
34,0.83,333.18,2009,10,28,0,0.01
43,2.69,317.31,2009,10,28,0,0.025
46,3.98,312.39,2009,10,28,0,0.075
14,1.2,244.11,2009,10,28,12,0
3,1.3,216.54,2009,10,29,0,0
4,1.27,232.2,2009,10,29,0,0
7,1.32,275.46,2009,10,29,0,0
22,3.73,314.61,2009,10,29,0,0.075
28,4.53,325.53,2009,10,29,0,0.306
33,5.59,335.82,2009,10,29,0,0.441
38,6.99,358.19,2009,10,29,0,0.346
44,8.07,13.56,2009,10,29,0,0.882
48,7.74,5.34,2009,10,29,0,0.185
14,4.23,321.26,2009,10,29,12,0.231
19,5.41,322.82,2009,10,29,12,0.266
39,9.88,14.61,2009,10,29,12,0.947
43,7.2,38.28,2009,10,29,12,0.767
44,6.91,50.34,2009,10,29,12,0.767
47,7.46,59.89,2009,10,29,12,0.722
2,4.18,306.72,2009,10,30,0,0.231
9,5.45,323.35,2009,10,30,0,0.441
30,9.59,20.38,2009,10,30,0,0.772
8,7.85,5.97,2009,10,30,12,0.336
10,7.04,6.13,2009,10,30,12,0.411
18,10.68,15.27,2009,10,30,12,0.772
26,9.52,50.53,2009,10,30,12,0.777
35,6.2,78.56,2009,10,30,12,0.757
4,9.64,7.42,2009,10,31,0,0.947
23,7.07,77.77,2009,10,31,0,0.757
26,4.79,89.66,2009,10,31,0,0.642
27,4.81,91.45,2009,10,31,0,0.637
43,1.45,99.38,2009,10,31,0,0
7,11.15,68.5,2009,10,31,12,0.767
8,10.75,71.73,2009,10,31,12,0.767
10,8.6,76.57,2009,10,31,12,0.727
25,3.26,102.55,2009,10,31,12,0.02
26,3.97,111.76,2009,10,31,12,0.015
44,2.21,12.76,2009,10,31,12,0.02
5,5.18,91.27,2009,11,1,0,0.501
12,2.7,114.84,2009,11,1,0,0.04
17,3.08,118.43,2009,11,1,0,0
20,1.99,96.09,2009,11,1,0,0
31,2.74,350.94,2009,11,1,0,0.02
34,2.62,10.25,2009,11,1,0,0.065
7,1.36,104.35,2009,11,1,12,0.331
22,2.6,5.11,2009,11,1,12,0.065
25,3.85,1.11,2009,11,1,12,0.13
29,5.49,358.47,2009,11,1,12,0.341
42,6.09,114.18,2009,11,1,12,0.381
6,2.35,317.04,2009,11,2,0,0.04
8,2.79,354.77,2009,11,2,0,0.02
18,5.03,7.47,2009,11,2,0,0.256
20,3.81,17.12,2009,11,2,0,0.271
1,2.98,7.23,2009,11,2,12,0.01
8,3.94,10.89,2009,11,2,12,0.02
17,4.43,80.35,2009,11,2,12,0.276
25,4.57,108.66,2009,11,2,12,0.231
35,4.79,116.32,2009,11,2,12,0.16
46,2.53,78.97,2009,11,2,12,0
21,7.08,124.56,2009,11,3,0,0.376
41,2.71,70.71,2009,11,3,0,0.03
5,6.9,118.51,2009,11,3,12,0.276
17,2.72,102.94,2009,11,3,12,0.06
18,2.75,97.57,2009,11,3,12,0.045
44,2.73,46.39,2009,11,3,12,0.07
9,2.79,89,2009,11,4,0,0
28,2.63,10.58,2009,11,4,0,0.02
33,2.41,22.18,2009,11,4,0,0.085
35,2.6,29.48,2009,11,4,0,0.1
5,2.94,32.91,2009,11,4,12,0.06
11,1.13,13.57,2009,11,4,12,0
14,1.44,356.85,2009,11,4,12,0.015
18,1.83,29.5,2009,11,4,12,0.02
28,8.26,104.99,2009,11,4,12,0.466
34,7.06,119.9,2009,11,4,12,0.416
35,5.62,121.8,2009,11,4,12,0.306
7,3.01,43.31,2009,11,5,0,0.055
10,3.16,52,2009,11,5,0,0.075
14,5.9,72.44,2009,11,5,0,0.301
17,8.23,112.18,2009,11,5,0,0.571
26,3.49,143.4,2009,11,5,0,0.351
8,8.57,125.31,2009,11,5,12,0.07
2,3.75,142.48,2009,11,6,0,0.351
14,1.84,159.54,2009,11,6,0,0.005
36,4.82,17.04,2009,11,6,0,0.782
40,8.09,22.8,2009,11,6,0,0.787
43,6.86,30.66,2009,11,6,0,0.732
20,4.77,18.22,2009,11,6,12,0.632
31,7.19,36.07,2009,11,6,12,0.732
