,date,hors,ws,wd,anno,mes,dia,horsObs,wp1
488,20090706,9,2.94,79.63,2009,7,6,0,0.0
489,20090706,10,3.14,79.78,2009,7,6,0,0.04
490,20090706,11,3.23,87.43,2009,7,6,0,0.04
491,20090706,12,3.5,96.18,2009,7,6,0,0.09
492,20090706,13,4.03,100.69,2009,7,6,0,0.125
493,20090706,14,4.7,102.26,2009,7,6,0,0.085
494,20090706,15,5.39,103.22,2009,7,6,0,0.055
495,20090706,16,6.02,104.6,2009,7,6,0,0.085
496,20090706,17,6.55,105.64,2009,7,6,0,0.21100000000000002
497,20090706,18,6.94,105.46,2009,7,6,0,0.266
498,20090706,19,7.15,103.87,2009,7,6,0,0.185
499,20090706,20,7.08,103.03,2009,7,6,0,0.16
500,20090706,21,6.62,105.82,2009,7,6,0,0.075
501,20090706,22,5.84,115.42,2009,7,6,0,0.175
502,20090706,23,5.11,129.73,2009,7,6,0,0.12
504,20090706,25,3.62,142.58,2009,7,6,0,0.05
505,20090706,26,2.69,130.06,2009,7,6,0,0.07
506,20090706,27,2.28,107.13,2009,7,6,0,0.005
507,20090706,28,2.38,93.27,2009,7,6,0,0.0
508,20090706,29,2.58,90.16,2009,7,6,0,0.03
509,20090706,30,2.72,90.55,2009,7,6,0,0.02
510,20090706,31,2.79,90.02,2009,7,6,0,0.075
511,20090706,32,2.99,90.38,2009,7,6,0,0.105
512,20090706,33,3.56,93.85,2009,7,6,0,0.16
513,20090706,34,4.66,99.29,2009,7,6,0,0.18
514,20090706,35,5.91,103.75,2009,7,6,0,0.231
515,20090706,36,6.74,107.05,2009,7,6,0,0.306
516,20090706,37,6.75,109.9,2009,7,6,0,0.28600000000000003
517,20090706,38,6.25,112.66,2009,7,6,0,0.24600000000000002
518,20090706,39,5.67,114.88,2009,7,6,0,0.306
519,20090706,40,5.38,115.45,2009,7,6,0,0.306
520,20090706,41,5.42,114.48,2009,7,6,0,0.306
521,20090706,42,5.73,112.9,2009,7,6,0,0.316
522,20090706,43,6.25,111.54,2009,7,6,0,0.381
523,20090706,44,6.77,110.49,2009,7,6,0,0.41100000000000003
524,20090706,45,7.04,109.54,2009,7,6,0,0.426
525,20090706,46,6.9,108.46,2009,7,6,0,0.391
526,20090706,47,6.41,107.13,2009,7,6,0,0.34600000000000003
528,20090706,1,4.34,106.87,2009,7,6,12,0.01
529,20090706,2,5.05,108.15,2009,7,6,12,0.035
530,20090706,3,5.64,108.84,2009,7,6,12,0.09
531,20090706,4,6.1,109.15,2009,7,6,12,0.115
532,20090706,5,6.45,108.67,2009,7,6,12,0.06
533,20090706,6,6.69,106.91,2009,7,6,12,0.05
534,20090706,7,6.84,103.9,2009,7,6,12,0.03
535,20090706,8,6.77,101.89,2009,7,6,12,0.0
536,20090706,9,6.3,103.77,2009,7,6,12,0.0
537,20090706,10,5.43,112.94,2009,7,6,12,0.04
538,20090706,11,4.58,128.26,2009,7,6,12,0.04
539,20090706,12,3.91,142.94,2009,7,6,12,0.09
540,20090706,13,3.05,148.11,2009,7,6,12,0.05
541,20090706,14,2.1,140.57,2009,7,6,12,0.07
542,20090706,15,1.6,119.03,2009,7,6,12,0.005
543,20090706,16,1.74,105.26,2009,7,6,12,0.0
544,20090706,17,2.16,103.88,2009,7,6,12,0.03
545,20090706,18,2.64,104.45,2009,7,6,12,0.02
546,20090706,19,3.08,102.37,2009,7,6,12,0.075
547,20090706,20,3.52,99.6,2009,7,6,12,0.105
548,20090706,21,4.04,98.27,2009,7,6,12,0.16
549,20090706,22,4.66,99.29,2009,7,6,12,0.18
550,20090706,23,5.25,102.08,2009,7,6,12,0.231
551,20090706,24,5.66,106.3,2009,7,6,12,0.306
552,20090706,25,5.81,111.96,2009,7,6,12,0.28600000000000003
553,20090706,26,5.77,118.01,2009,7,6,12,0.24600000000000002
554,20090706,27,5.59,122.9,2009,7,6,12,0.306
555,20090706,28,5.3,125.01,2009,7,6,12,0.306
556,20090706,29,5.06,123.84,2009,7,6,12,0.306
557,20090706,30,5.12,119.5,2009,7,6,12,0.316
558,20090706,31,5.64,113.69,2009,7,6,12,0.381
559,20090706,32,6.34,109.02,2009,7,6,12,0.41100000000000003
560,20090706,33,6.78,106.35,2009,7,6,12,0.426
561,20090706,34,6.62,105.49,2009,7,6,12,0.391
562,20090706,35,5.97,105.4,2009,7,6,12,0.34600000000000003
564,20090706,37,4.15,101.92,2009,7,6,12,0.271
565,20090706,38,3.37,96.65,2009,7,6,12,0.276
566,20090706,39,2.89,90.84,2009,7,6,12,0.226
567,20090706,40,2.72,88.22,2009,7,6,12,0.276
568,20090706,41,2.74,88.58,2009,7,6,12,0.21600000000000003
569,20090706,42,2.77,89.37,2009,7,6,12,0.145
570,20090706,43,2.69,89.16,2009,7,6,12,0.1
571,20090706,44,2.59,91.29,2009,7,6,12,0.07
572,20090706,45,2.63,100.31,2009,7,6,12,0.06
573,20090706,46,3.07,115.48,2009,7,6,12,0.06
574,20090706,47,3.76,128.93,2009,7,6,12,0.045
575,20090706,48,4.32,139.39,2009,7,6,12,0.045
576,20090707,1,3.15,133.26,2009,7,7,0,0.05
577,20090707,2,2.46,127.73,2009,7,7,0,0.07
578,20090707,3,2.1,120.81,2009,7,7,0,0.005
579,20090707,4,2.01,113.94,2009,7,7,0,0.0
580,20090707,5,2.17,108.21,2009,7,7,0,0.03
581,20090707,6,2.54,103.66,2009,7,7,0,0.02
582,20090707,7,3.11,100.05,2009,7,7,0,0.075
583,20090707,8,3.76,97.82,2009,7,7,0,0.105
584,20090707,9,4.39,96.98,2009,7,7,0,0.16
585,20090707,10,4.89,97.5,2009,7,7,0,0.18
586,20090707,11,5.24,99.69,2009,7,7,0,0.231
587,20090707,12,5.45,104.08,2009,7,7,0,0.306
588,20090707,13,5.59,110.73,2009,7,7,0,0.28600000000000003
589,20090707,14,5.73,117.07,2009,7,7,0,0.24600000000000002
590,20090707,15,5.87,120.04,2009,7,7,0,0.306
591,20090707,16,5.96,117.93,2009,7,7,0,0.306
592,20090707,17,6.1,113.56,2009,7,7,0,0.306
593,20090707,18,6.36,110.8,2009,7,7,0,0.316
594,20090707,19,6.71,111.9,2009,7,7,0,0.381
595,20090707,20,7.0,114.6,2009,7,7,0,0.41100000000000003
596,20090707,21,7.04,116.18,2009,7,7,0,0.426
597,20090707,22,6.65,114.89,2009,7,7,0,0.391
598,20090707,23,5.97,111.27,2009,7,7,0,0.34600000000000003
600,20090707,25,4.39,102.77,2009,7,7,0,0.271
601,20090707,26,3.71,100.11,2009,7,7,0,0.276
602,20090707,27,3.22,98.62,2009,7,7,0,0.226
603,20090707,28,3.0,98.16,2009,7,7,0,0.276
604,20090707,29,2.93,98.4,2009,7,7,0,0.21600000000000003
605,20090707,30,2.87,98.73,2009,7,7,0,0.145
606,20090707,31,2.7,98.95,2009,7,7,0,0.1
607,20090707,32,2.57,100.65,2009,7,7,0,0.07
608,20090707,33,2.65,105.65,2009,7,7,0,0.06
609,20090707,34,3.08,113.26,2009,7,7,0,0.06
610,20090707,35,3.65,121.26,2009,7,7,0,0.045
611,20090707,36,4.05,130.27,2009,7,7,0,0.045
612,20090707,37,4.13,142.14,2009,7,7,0,0.085
613,20090707,38,4.12,154.67,2009,7,7,0,0.085
614,20090707,39,4.09,162.87,2009,7,7,0,0.08
615,20090707,40,3.96,162.8,2009,7,7,0,0.095
616,20090707,41,3.82,157.63,2009,7,7,0,0.05
617,20090707,42,3.8,153.16,2009,7,7,0,0.035
618,20090707,43,3.92,154.31,2009,7,7,0,0.055
619,20090707,44,4.0,159.48,2009,7,7,0,0.04
620,20090707,45,3.88,166.46,2009,7,7,0,0.035
621,20090707,46,3.42,174.77,2009,7,7,0,0.02
622,20090707,47,2.88,183.66,2009,7,7,0,0.025
624,20090707,1,5.91,108.1,2009,7,7,12,0.05
625,20090707,2,6.41,111.86,2009,7,7,12,0.07
626,20090707,3,6.73,114.04,2009,7,7,12,0.005
627,20090707,4,6.91,115.21,2009,7,7,12,0.0
628,20090707,5,7.0,115.89,2009,7,7,12,0.03
629,20090707,6,7.09,116.47,2009,7,7,12,0.02
630,20090707,7,7.24,117.13,2009,7,7,12,0.075
631,20090707,8,7.34,117.36,2009,7,7,12,0.105
632,20090707,9,7.27,116.48,2009,7,7,12,0.16
633,20090707,10,6.94,113.98,2009,7,7,12,0.18
634,20090707,11,6.39,110.44,2009,7,7,12,0.231
635,20090707,12,5.66,106.88,2009,7,7,12,0.306
636,20090707,13,4.81,104.45,2009,7,7,12,0.271
637,20090707,14,3.97,103.19,2009,7,7,12,0.276
638,20090707,15,3.31,102.77,2009,7,7,12,0.226
639,20090707,16,2.97,102.65,2009,7,7,12,0.276
640,20090707,17,2.85,102.57,2009,7,7,12,0.21600000000000003
641,20090707,18,2.81,102.36,2009,7,7,12,0.145
642,20090707,19,2.73,101.99,2009,7,7,12,0.1
643,20090707,20,2.66,102.32,2009,7,7,12,0.07
644,20090707,21,2.71,104.43,2009,7,7,12,0.06
645,20090707,22,2.94,108.81,2009,7,7,12,0.06
646,20090707,23,3.22,115.48,2009,7,7,12,0.045
647,20090707,24,3.44,125.22,2009,7,7,12,0.045
648,20090707,25,3.6,138.73,2009,7,7,12,0.085
649,20090707,26,3.84,151.95,2009,7,7,12,0.085
650,20090707,27,4.09,160.06,2009,7,7,12,0.08
651,20090707,28,4.17,161.18,2009,7,7,12,0.095
652,20090707,29,4.17,158.4,2009,7,7,12,0.05
653,20090707,30,4.22,155.6,2009,7,7,12,0.035
654,20090707,31,4.4,155.87,2009,7,7,12,0.055
655,20090707,32,4.53,158.69,2009,7,7,12,0.04
656,20090707,33,4.39,163.29,2009,7,7,12,0.035
657,20090707,34,3.88,169.81,2009,7,7,12,0.02
658,20090707,35,3.23,177.13,2009,7,7,12,0.025
660,20090707,37,2.44,171.44,2009,7,7,12,0.03
661,20090707,38,2.55,156.7,2009,7,7,12,0.045
662,20090707,39,2.83,146.9,2009,7,7,12,0.065
663,20090707,40,2.93,145.09,2009,7,7,12,0.075
664,20090707,41,2.83,148.48,2009,7,7,12,0.135
665,20090707,42,2.62,154.92,2009,7,7,12,0.185
666,20090707,43,2.38,162.56,2009,7,7,12,0.075
667,20090707,44,2.13,170.49,2009,7,7,12,0.005
668,20090707,45,1.85,177.95,2009,7,7,12,0.0
669,20090707,46,1.52,184.87,2009,7,7,12,0.0
670,20090707,47,1.23,196.1,2009,7,7,12,0.03
671,20090707,48,1.17,217.24,2009,7,7,12,0.03
672,20090708,1,5.56,101.4,2009,7,8,0,0.271
673,20090708,2,5.18,99.12,2009,7,8,0,0.276
674,20090708,3,4.8,99.83,2009,7,8,0,0.226
675,20090708,4,4.42,103.1,2009,7,8,0,0.276
676,20090708,5,4.05,107.51,2009,7,8,0,0.21600000000000003
677,20090708,6,3.67,110.92,2009,7,8,0,0.145
678,20090708,7,3.23,111.4,2009,7,8,0,0.1
679,20090708,8,2.89,110.88,2009,7,8,0,0.07
680,20090708,9,2.86,113.62,2009,7,8,0,0.06
681,20090708,10,3.29,121.35,2009,7,8,0,0.06
682,20090708,11,3.95,129.89,2009,7,8,0,0.045
683,20090708,12,4.49,137.99,2009,7,8,0,0.045
684,20090708,13,4.65,146.93,2009,7,8,0,0.085
685,20090708,14,4.59,156.57,2009,7,8,0,0.085
686,20090708,15,4.47,165.05,2009,7,8,0,0.08
687,20090708,16,4.34,169.96,2009,7,8,0,0.095
688,20090708,17,4.19,171.52,2009,7,8,0,0.05
689,20090708,18,4.06,170.67,2009,7,8,0,0.035
690,20090708,19,3.98,168.6,2009,7,8,0,0.055
691,20090708,20,3.86,167.15,2009,7,8,0,0.04
692,20090708,21,3.56,168.4,2009,7,8,0,0.035
693,20090708,22,3.05,174.71,2009,7,8,0,0.02
694,20090708,23,2.59,184.79,2009,7,8,0,0.025
696,20090708,25,2.43,186.46,2009,7,8,0,0.03
697,20090708,26,2.65,175.37,2009,7,8,0,0.045
698,20090708,27,2.84,165.19,2009,7,8,0,0.065
699,20090708,28,2.76,157.45,2009,7,8,0,0.075
700,20090708,29,2.49,150.99,2009,7,8,0,0.135
701,20090708,30,2.22,146.59,2009,7,8,0,0.185
702,20090708,31,2.09,146.76,2009,7,8,0,0.075
703,20090708,32,2.01,151.88,2009,7,8,0,0.005
704,20090708,33,1.91,161.59,2009,7,8,0,0.0
705,20090708,34,1.74,176.88,2009,7,8,0,0.0
706,20090708,35,1.66,196.98,2009,7,8,0,0.03
707,20090708,36,1.71,216.57,2009,7,8,0,0.03
708,20090708,37,1.82,231.35,2009,7,8,0,0.0
709,20090708,38,1.93,243.11,2009,7,8,0,0.0
710,20090708,39,2.07,253.86,2009,7,8,0,0.0
711,20090708,40,2.27,264.3,2009,7,8,0,0.0
712,20090708,41,2.5,274.57,2009,7,8,0,0.0
713,20090708,42,2.75,285.27,2009,7,8,0,0.015
714,20090708,43,3.0,296.54,2009,7,8,0,0.005
715,20090708,44,3.24,306.5,2009,7,8,0,0.025
716,20090708,45,3.33,313.88,2009,7,8,0,0.095
717,20090708,46,3.19,318.54,2009,7,8,0,0.085
718,20090708,47,2.92,321.26,2009,7,8,0,0.13
720,20090708,1,4.54,147.94,2009,7,8,12,0.271
721,20090708,2,4.73,155.68,2009,7,8,12,0.276
722,20090708,3,4.76,160.13,2009,7,8,12,0.226
723,20090708,4,4.63,162.64,2009,7,8,12,0.276
724,20090708,5,4.43,164.2,2009,7,8,12,0.21600000000000003
725,20090708,6,4.23,165.65,2009,7,8,12,0.145
726,20090708,7,4.12,167.72,2009,7,8,12,0.1
727,20090708,8,3.97,170.91,2009,7,8,12,0.07
728,20090708,9,3.67,176.13,2009,7,8,12,0.06
729,20090708,10,3.18,184.95,2009,7,8,12,0.06
730,20090708,11,2.74,196.08,2009,7,8,12,0.045
731,20090708,12,2.52,202.81,2009,7,8,12,0.045
732,20090708,13,2.53,197.94,2009,7,8,12,0.03
733,20090708,14,2.69,186.95,2009,7,8,12,0.045
734,20090708,15,2.8,176.97,2009,7,8,12,0.065
735,20090708,16,2.61,170.2,2009,7,8,12,0.075
736,20090708,17,2.23,165.86,2009,7,8,12,0.135
737,20090708,18,1.88,165.45,2009,7,8,12,0.185
738,20090708,19,1.73,171.74,2009,7,8,12,0.075
739,20090708,20,1.75,183.02,2009,7,8,12,0.005
740,20090708,21,1.81,196.7,2009,7,8,12,0.0
741,20090708,22,1.82,213.16,2009,7,8,12,0.0
742,20090708,23,1.88,231.58,2009,7,8,12,0.03
743,20090708,24,2.05,248.5,2009,7,8,12,0.03
744,20090708,25,2.28,261.44,2009,7,8,12,0.0
745,20090708,26,2.5,271.12,2009,7,8,12,0.0
746,20090708,27,2.7,278.66,2009,7,8,12,0.0
747,20090708,28,2.85,284.93,2009,7,8,12,0.0
748,20090708,29,2.96,290.85,2009,7,8,12,0.0
749,20090708,30,3.06,297.13,2009,7,8,12,0.015
750,20090708,31,3.16,303.86,2009,7,8,12,0.005
751,20090708,32,3.25,309.85,2009,7,8,12,0.025
752,20090708,33,3.25,314.05,2009,7,8,12,0.095
753,20090708,34,3.11,315.96,2009,7,8,12,0.085
754,20090708,35,2.92,316.51,2009,7,8,12,0.13
756,20090708,37,2.83,318.42,2009,7,8,12,0.095
757,20090708,38,2.97,321.09,2009,7,8,12,0.095
758,20090708,39,3.12,324.9,2009,7,8,12,0.1
759,20090708,40,3.21,329.87,2009,7,8,12,0.16
760,20090708,41,3.25,335.03,2009,7,8,12,0.19
761,20090708,42,3.23,339.2,2009,7,8,12,0.165
762,20090708,43,3.15,341.42,2009,7,8,12,0.105
763,20090708,44,3.08,341.68,2009,7,8,12,0.09
764,20090708,45,3.11,340.17,2009,7,8,12,0.1
765,20090708,46,3.32,337.69,2009,7,8,12,0.095
766,20090708,47,3.57,335.75,2009,7,8,12,0.11
767,20090708,48,3.69,335.4,2009,7,8,12,0.11
768,20090709,1,2.35,187.01,2009,7,9,0,0.03
769,20090709,2,2.45,180.91,2009,7,9,0,0.045
770,20090709,3,2.5,177.71,2009,7,9,0,0.065
771,20090709,4,2.45,177.04,2009,7,9,0,0.075
772,20090709,5,2.21,179.99,2009,7,9,0,0.135
773,20090709,6,1.71,190.96,2009,7,9,0,0.185
774,20090709,7,1.2,225.51,2009,7,9,0,0.075
775,20090709,8,1.43,273.82,2009,7,9,0,0.005
776,20090709,9,2.01,295.0,2009,7,9,0,0.0
777,20090709,10,2.26,302.49,2009,7,9,0,0.0
778,20090709,11,2.19,304.94,2009,7,9,0,0.03
779,20090709,12,2.03,303.42,2009,7,9,0,0.03
780,20090709,13,1.98,298.06,2009,7,9,0,0.0
781,20090709,14,2.11,291.96,2009,7,9,0,0.0
782,20090709,15,2.38,288.63,2009,7,9,0,0.0
783,20090709,16,2.75,289.24,2009,7,9,0,0.0
784,20090709,17,3.1,292.57,2009,7,9,0,0.0
785,20090709,18,3.34,297.86,2009,7,9,0,0.015
786,20090709,19,3.42,305.03,2009,7,9,0,0.005
787,20090709,20,3.38,312.77,2009,7,9,0,0.025
788,20090709,21,3.27,319.11,2009,7,9,0,0.095
789,20090709,22,3.07,322.29,2009,7,9,0,0.085
790,20090709,23,2.84,322.84,2009,7,9,0,0.13
792,20090709,25,2.69,321.01,2009,7,9,0,0.095
793,20090709,26,2.8,321.13,2009,7,9,0,0.095
794,20090709,27,2.96,322.83,2009,7,9,0,0.1
795,20090709,28,3.11,326.13,2009,7,9,0,0.16
796,20090709,29,3.22,329.61,2009,7,9,0,0.19
797,20090709,30,3.25,331.82,2009,7,9,0,0.165
798,20090709,31,3.2,331.92,2009,7,9,0,0.105
799,20090709,32,3.12,330.95,2009,7,9,0,0.09
800,20090709,33,3.11,330.58,2009,7,9,0,0.1
801,20090709,34,3.25,332.0,2009,7,9,0,0.095
802,20090709,35,3.44,334.32,2009,7,9,0,0.11
803,20090709,36,3.6,336.42,2009,7,9,0,0.11
804,20090709,37,3.64,338.08,2009,7,9,0,0.005
805,20090709,38,3.62,340.89,2009,7,9,0,0.0
806,20090709,39,3.64,346.76,2009,7,9,0,0.04
807,20090709,40,3.85,356.17,2009,7,9,0,0.165
808,20090709,41,4.29,6.43,2009,7,9,0,0.266
809,20090709,42,4.91,15.2,2009,7,9,0,0.326
810,20090709,43,5.55,21.71,2009,7,9,0,0.35100000000000003
811,20090709,44,5.94,26.01,2009,7,9,0,0.361
812,20090709,45,5.78,28.47,2009,7,9,0,0.311
813,20090709,46,4.9,29.24,2009,7,9,0,0.306
814,20090709,47,3.71,28.34,2009,7,9,0,0.29100000000000004
816,20090709,1,2.04,291.53,2009,7,9,12,0.03
817,20090709,2,2.23,290.25,2009,7,9,12,0.045
818,20090709,3,2.45,290.6,2009,7,9,12,0.065
819,20090709,4,2.7,292.27,2009,7,9,12,0.075
820,20090709,5,2.98,295.74,2009,7,9,12,0.135
821,20090709,6,3.34,301.27,2009,7,9,12,0.185
822,20090709,7,3.8,308.02,2009,7,9,12,0.075
823,20090709,8,4.18,313.57,2009,7,9,12,0.005
824,20090709,9,4.21,316.81,2009,7,9,12,0.0
825,20090709,10,3.7,317.46,2009,7,9,12,0.0
826,20090709,11,2.95,316.97,2009,7,9,12,0.03
827,20090709,12,2.38,318.43,2009,7,9,12,0.03
828,20090709,13,2.31,325.09,2009,7,9,12,0.095
829,20090709,14,2.63,332.28,2009,7,9,12,0.095
830,20090709,15,3.05,336.29,2009,7,9,12,0.1
831,20090709,16,3.3,337.41,2009,7,9,12,0.16
832,20090709,17,3.37,337.62,2009,7,9,12,0.19
833,20090709,18,3.27,338.69,2009,7,9,12,0.165
834,20090709,19,3.09,341.9,2009,7,9,12,0.105
835,20090709,20,2.94,346.02,2009,7,9,12,0.09
836,20090709,21,2.93,348.24,2009,7,9,12,0.1
837,20090709,22,3.13,346.66,2009,7,9,12,0.095
838,20090709,23,3.43,344.13,2009,7,9,12,0.11
839,20090709,24,3.69,343.53,2009,7,9,12,0.11
840,20090709,25,3.8,346.4,2009,7,9,12,0.005
841,20090709,26,3.89,352.01,2009,7,9,12,0.0
842,20090709,27,4.16,358.52,2009,7,9,12,0.04
843,20090709,28,4.7,3.91,2009,7,9,12,0.165
844,20090709,29,5.35,8.29,2009,7,9,12,0.266
845,20090709,30,5.9,12.73,2009,7,9,12,0.326
846,20090709,31,6.2,17.96,2009,7,9,12,0.35100000000000003
847,20090709,32,6.17,22.93,2009,7,9,12,0.361
848,20090709,33,5.69,26.33,2009,7,9,12,0.311
849,20090709,34,4.69,26.82,2009,7,9,12,0.306
850,20090709,35,3.57,24.23,2009,7,9,12,0.29100000000000004
852,20090709,37,2.72,17.63,2009,7,9,12,0.23600000000000002
853,20090709,38,3.08,18.31,2009,7,9,12,0.366
854,20090709,39,3.51,18.58,2009,7,9,12,0.381
855,20090709,40,3.73,17.32,2009,7,9,12,0.42100000000000004
856,20090709,41,3.75,17.08,2009,7,9,12,0.48100000000000004
857,20090709,42,3.67,21.33,2009,7,9,12,0.451
858,20090709,43,3.7,32.12,2009,7,9,12,0.466
859,20090709,44,3.99,43.78,2009,7,9,12,0.47600000000000003
860,20090709,45,4.43,49.87,2009,7,9,12,0.501
861,20090709,46,4.82,48.99,2009,7,9,12,0.42100000000000004
862,20090709,47,5.15,46.76,2009,7,9,12,0.251
863,20090709,48,5.43,48.76,2009,7,9,12,0.19
864,20090710,1,3.2,331.68,2009,7,10,0,0.095
865,20090710,2,3.15,337.25,2009,7,10,0,0.095
866,20090710,3,3.17,341.64,2009,7,10,0,0.1
867,20090710,4,3.23,344.72,2009,7,10,0,0.16
868,20090710,5,3.28,346.7,2009,7,10,0,0.19
869,20090710,6,3.27,347.89,2009,7,10,0,0.165
870,20090710,7,3.17,348.48,2009,7,10,0,0.105
871,20090710,8,3.06,347.93,2009,7,10,0,0.09
872,20090710,9,3.04,345.5,2009,7,10,0,0.1
873,20090710,10,3.19,341.41,2009,7,10,0,0.095
874,20090710,11,3.42,338.04,2009,7,10,0,0.11
875,20090710,12,3.6,337.28,2009,7,10,0,0.11
876,20090710,13,3.61,340.33,2009,7,10,0,0.005
877,20090710,14,3.57,347.54,2009,7,10,0,0.0
878,20090710,15,3.67,358.51,2009,7,10,0,0.04
879,20090710,16,4.08,10.61,2009,7,10,0,0.165
880,20090710,17,4.7,20.52,2009,7,10,0,0.266
881,20090710,18,5.32,27.49,2009,7,10,0,0.326
882,20090710,19,5.74,32.1,2009,7,10,0,0.35100000000000003
883,20090710,20,5.8,34.83,2009,7,10,0,0.361
884,20090710,21,5.38,35.63,2009,7,10,0,0.311
885,20090710,22,4.47,33.84,2009,7,10,0,0.306
886,20090710,23,3.45,29.07,2009,7,10,0,0.29100000000000004
888,20090710,25,2.69,20.28,2009,7,10,0,0.23600000000000002
889,20090710,26,2.98,23.03,2009,7,10,0,0.366
890,20090710,27,3.3,27.86,2009,7,10,0,0.381
891,20090710,28,3.43,33.52,2009,7,10,0,0.42100000000000004
892,20090710,29,3.47,39.7,2009,7,10,0,0.48100000000000004
893,20090710,30,3.6,45.16,2009,7,10,0,0.451
894,20090710,31,3.9,48.14,2009,7,10,0,0.466
895,20090710,32,4.21,48.08,2009,7,10,0,0.47600000000000003
896,20090710,33,4.34,44.89,2009,7,10,0,0.501
897,20090710,34,4.23,38.43,2009,7,10,0,0.42100000000000004
898,20090710,35,4.17,31.81,2009,7,10,0,0.251
899,20090710,36,4.42,30.59,2009,7,10,0,0.19
900,20090710,37,5.13,37.18,2009,7,10,0,0.226
901,20090710,38,6.11,46.49,2009,7,10,0,0.18
902,20090710,39,7.0,55.65,2009,7,10,0,0.065
903,20090710,40,7.45,65.02,2009,7,10,0,0.115
904,20090710,41,7.56,75.69,2009,7,10,0,0.306
905,20090710,42,7.56,88.08,2009,7,10,0,0.47100000000000003
906,20090710,43,7.66,101.47,2009,7,10,0,0.596
907,20090710,44,7.86,113.36,2009,7,10,0,0.657
908,20090710,45,7.9,121.63,2009,7,10,0,0.586
909,20090710,46,7.48,125.53,2009,7,10,0,0.5760000000000001
910,20090710,47,6.7,126.42,2009,7,10,0,0.627
912,20090710,1,3.14,349.58,2009,7,10,12,0.095
913,20090710,2,3.26,357.26,2009,7,10,12,0.095
914,20090710,3,3.59,9.25,2009,7,10,12,0.1
915,20090710,4,4.17,20.77,2009,7,10,12,0.16
916,20090710,5,4.87,28.99,2009,7,10,12,0.19
917,20090710,6,5.5,33.41,2009,7,10,12,0.165
918,20090710,7,5.87,34.56,2009,7,10,12,0.105
919,20090710,8,5.85,33.89,2009,7,10,12,0.09
920,20090710,9,5.36,32.41,2009,7,10,12,0.1
921,20090710,10,4.38,30.55,2009,7,10,12,0.095
922,20090710,11,3.28,27.85,2009,7,10,12,0.11
923,20090710,12,2.51,24.18,2009,7,10,12,0.11
924,20090710,13,2.38,21.87,2009,7,10,12,0.23600000000000002
925,20090710,14,2.69,22.41,2009,7,10,12,0.366
926,20090710,15,3.11,24.57,2009,7,10,12,0.381
927,20090710,16,3.4,27.58,2009,7,10,12,0.42100000000000004
928,20090710,17,3.56,31.28,2009,7,10,12,0.48100000000000004
929,20090710,18,3.68,35.47,2009,7,10,12,0.451
930,20090710,19,3.8,39.71,2009,7,10,12,0.466
931,20090710,20,3.89,43.47,2009,7,10,12,0.47600000000000003
932,20090710,21,3.84,46.48,2009,7,10,12,0.501
933,20090710,22,3.64,48.23,2009,7,10,12,0.42100000000000004
934,20090710,23,3.44,46.26,2009,7,10,12,0.251
935,20090710,24,3.52,37.67,2009,7,10,12,0.19
936,20090710,25,4.18,25.94,2009,7,10,12,0.226
937,20090710,26,5.01,21.3,2009,7,10,12,0.18
938,20090710,27,5.33,27.85,2009,7,10,12,0.065
939,20090710,28,5.24,50.14,2009,7,10,12,0.115
940,20090710,29,5.97,79.5,2009,7,10,12,0.306
941,20090710,30,7.44,100.47,2009,7,10,12,0.47100000000000003
942,20090710,31,8.48,113.07,2009,7,10,12,0.596
943,20090710,32,8.86,121.69,2009,7,10,12,0.657
944,20090710,33,8.69,127.46,2009,7,10,12,0.586
945,20090710,34,8.09,130.09,2009,7,10,12,0.5760000000000001
946,20090710,35,7.25,130.35,2009,7,10,12,0.627
948,20090710,37,5.74,128.45,2009,7,10,12,0.521
949,20090710,38,5.21,127.77,2009,7,10,12,0.35100000000000003
950,20090710,39,4.73,127.0,2009,7,10,12,0.536
951,20090710,40,4.21,125.69,2009,7,10,12,0.617
952,20090710,41,3.73,123.58,2009,7,10,12,0.5660000000000001
953,20090710,42,3.37,120.65,2009,7,10,12,0.41100000000000003
954,20090710,43,3.2,116.98,2009,7,10,12,0.29100000000000004
955,20090710,44,3.18,111.72,2009,7,10,12,0.29100000000000004
956,20090710,45,3.25,103.65,2009,7,10,12,0.391
957,20090710,46,3.45,92.69,2009,7,10,12,0.446
958,20090710,47,3.84,82.74,2009,7,10,12,0.496
959,20090710,48,4.36,77.21,2009,7,10,12,0.276
960,20090711,1,3.55,19.43,2009,7,11,0,0.23600000000000002
961,20090711,2,3.4,17.63,2009,7,11,0,0.366
962,20090711,3,3.4,20.44,2009,7,11,0,0.381
963,20090711,4,3.54,26.24,2009,7,11,0,0.42100000000000004
964,20090711,5,3.72,32.2,2009,7,11,0,0.48100000000000004
965,20090711,6,3.8,36.29,2009,7,11,0,0.451
966,20090711,7,3.67,38.12,2009,7,11,0,0.466
967,20090711,8,3.51,41.31,2009,7,11,0,0.47600000000000003
968,20090711,9,3.59,50.07,2009,7,11,0,0.501
969,20090711,10,4.25,62.94,2009,7,11,0,0.42100000000000004
970,20090711,11,5.15,71.95,2009,7,11,0,0.251
971,20090711,12,5.6,75.59,2009,7,11,0,0.19
972,20090711,13,5.13,74.37,2009,7,11,0,0.226
973,20090711,14,4.29,70.09,2009,7,11,0,0.18
974,20090711,15,3.81,67.15,2009,7,11,0,0.065
